route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
3608,orgp,302,КРАСНОСЕЛЬСКОЕ ШОССЕ - ГМА ИМ. АДМИРАЛА С.О. МАКАРОВА,3,bus,0,1,0
3609,orgp,303,"СТ.МЕТРО ""БЕГОВАЯ"" - ЖК ""РАЙ В ШАЛАШЕ""",3,bus,0,1,0
3626,orgp,304,"  Г.СЕСТРОРЕЦК, 38 КВАРТАЛ - 21 КМ",3,bus,0,1,0
3666,orgp,184 ,"АС ""Московское шоссе"" - ст. м. Бухарестская",3,bus,0,1,0
3667,orgp,184,УЛ. ШАВРОВА - ШУВАЛОВСКИЙ ПР.,3,bus,0,1,0
3689,orgp,1111,Тест111,3,bus,0,1,1
3707,orgp,6А,"А.С. ""НАЛИЧНАЯ УЛ."" - ПР. ДОБРОЛЮБОВА, СТ. МЕТРО СПОРТИВНАЯ""",3,bus,0,1,0
1334,orgp,484Б,"С.-ПЕТЕРБУРГ, А.С. ""КИРОВСКИЙ ЗАВОД"" - ДЕР. КЕЛОЗИ",3,bus,0,0,0
3708,orgp,118А,"А.С. ""УЛ. ПОДВОЙСКОГО""- СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
3728,orgp,7776,7776,3,bus,0,1,0
2873,orgp,К-53а,"станция метро ""Площадь Александра Невского-2"" - станция метро ""Купчино""",3,bus,0,1,0
2836,orgp,К-346,"Светлановский пр. у Суздальского пр. - Ст.м.""Спортивная""",3,bus,0,1,0
3750,orgp,109Б,"Белоостровское шоссе- ст. метро ""Озерки""",3,bus,0,1,0
3770,orgp,4М/,река Оккервиль - ст. метро Адмиралтейская,3,bus,0,1,1
3771,orgp,3М/,"А/С ""Наличная ул."" - ст. метро ""Рыбацкое""",3,bus,0,1,1
3810,orgp,197,"АС ""Звездная ул."" - промзона Шушары - АС ""Звездная""",3,bus,1,1,0
3864,orgp,С-4,"СТ.МЕТРО ""УЛИЦА ДЫБЕНКО"" - СТ. МЕТРО ""СПАССКАЯ""",3,bus,0,1,0
1770,orgp,146,"А.С. ""КРАСНОЕ СЕЛО"" - ОКТЯБРЬСКИЙ ГОРОДОК",3,bus,0,1,0
2837,orgp,К-45,"станция метро ""Купчино"" - пересечение ул. Маршала Казакова и ул. Десантников",3,bus,0,1,0
1771,orgp,147,"А.С. ""КРАСНОЕ СЕЛО"" - ЮЖНОЕ КЛАДБИЩЕ",3,bus,0,1,0
1780,orgp,458Б,"А.С. ""КРАСНОЕ СЕЛО"" - ДЕР. ИННОЛОВО",3,bus,0,0,0
1859,orgp,380Э,"Г.ПУШКИН, ВОКЗАЛ - СТАРОГАТЧИНСКОЕ ШОССЕ, Д. 2",3,bus,0,1,0
2991,orgp,К-124,"Новосмоленская наб., напротив д. 1 - Подъездной пер., д. 18",3,bus,0,1,0
3100,orgp,К-166,"станция метро ""Старая Деревня"" - станция метро ""Старая Деревня""",3,bus,0,1,0
3077,orgp,К-485,"Ул. Подвойского у ул. Лопатина - Садоводство ""Черная речка""",3,bus,0,0,0
3036,orgp,К-405,"станция метро ""Черная речка"" - Ленинградская пристань",3,bus,0,1,0
3084,orgp,К-515,"Станция метро ""Ломоносовская"" - Садоводство ""Сады""",3,bus,0,0,0
3081,orgp,К-151,"ст. метро ""Купчино"" - ул. Васи Алексеева",3,bus,0,1,0
3050,orgp,К-135,"Станция метр ""Московские ворота"" - ул. Коллонтай уг. ул. Лопатина",3,bus,0,1,0
2927,orgp,К-371,"станция метро ""Старая деревня"" - станция метро ""Удельная""",3,bus,0,0,0
3101,orgp,К-167,"Кирочная ул., д. 23 - ул. Осипенко",3,bus,0,1,0
4438,orgp,К-3 МЕГА,"ул. Дыбенко у Товарищеского пр. -  ТК ""МЕГА Дыбенко""",3,bus,0,1,0
4439,orgp,К-180,"г. Пушкин, Славянка - г. Пушкин, вокзал ",3,bus,0,1,0
4440,orgp,300А,"АС ""Кировский завод"" - боковой проезд Петергофского шоссе",3,bus,0,1,0
4476,orgp,8Х,Уткина Заводь - Херсонская ул.,3,bus,0,1,1
4578,orgp,51Б,ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ № 1-УЛ. ГРИБАКИНЫХ,3,bus,0,1,0
4616,orgp,30АА,"РЖЕВСКАЯ ПЛ.- СТ. МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
4636,orgp,Ц 1,ИСААКИЕВСКАЯ ПЛОЩАДЬ - ПР. СТАЧЕК,3,bus,0,0,1
4640,orgp,ВО УК,ВАСИЛЬЕВСКИЙ ОСТРОВ (УКОРОЧЕННЫЙ),3,bus,1,1,1
4676,orgp,007,Проекты Елисеева,3,bus,0,1,0
4740,orgp,2Ч,"УЛ.СПОРТИВНАЯ - СТ.М.""ЧКАЛОВСКАЯ""",3,bus,0,1,0
4837,orgp,2Л,"Г.ЛОМОНОСОВ, ВОКЗАЛ - Г. КРОНШТАДТ, ГРАЖДАНСКАЯ УЛ.",3,bus,0,1,0
4916,orgp,00025,"МАЛАЯ БАЛКАНСКАЯ УЛ. - СТ. МЕТРО ""МЕЖДУНАРОДНАЯ""",3,bus,0,1,0
4981,orgp,S6,"СТАДИОН-СТ.МЕТРО ""ЧКАЛОВСКАЯ""",3,bus,0,1,0
5003,orgp,Sh2,ПЕСОЧНАЯ НАБЕРЕЖНАЯ - ГОРОДОК,3,bus,0,1,0
5004,orgp,Sh4,ПЕТРОВСКАЯ НАБ.-ГОРОДОК,3,bus,0,1,0
5021,orgp,186сп,ст.м Купчино,3,bus,0,1,0
5042,orgp,СП01,"АС ""МАЛАЯ БАЛКАНСКАЯ""- СТ. МЕТРО ""БУХАРЕСТКАЯ""",3,bus,0,1,0
5161,orgp,СП006,"УЛ, ГРИБАКИНЫХ-УЛ,СОВЕТСКАЯ,ТОСНО",3,bus,0,1,0
5181,orgp,6 сп ,"АС ""Александровская ферма""-м.ст.Площадь Александра Невского",3,bus,0,1,0
5344,orgp,209,"""Ул. Подвойского"" - Союзный пр.",3,bus,0,1,0
5381,orgp,406,"КРОНШТАДТ, ГРАЖДАНСКАЯ УЛ. - СНТ ""КРАСНОГОРСКИЕ ПОКОСЫ""",3,bus,0,0,0
5401,orgp,397А,"ХАБАРОВСКАЯ УЛ. - ПОС. ПАРГОЛОВО, СПК ""ПРИГОРОДНЫЙ""",3,bus,0,1,0
5705,orgp,Sm2,"ГМ ""Лента"" - Яхтенный мост",3,bus,0,1,0
3790,orgp,375,"г. Пушкин, АС ""Железнодорожная ул."" - микрорайон ""Славянка"", Ростовская ул.",3,bus,0,1,0
3079,orgp,К-162,"Капитанская ул., угол Морской наб. - Морская наб., д. 9, у пл. Европы",3,bus,0,1,0
3731,orgp,14-А,"А.С.""КРЕСТОВСКИЙ ОСТРОВ"" - А.С. КРЕСТОВСКИЙ ОСТРОВ""",3,bus,1,1,0
3749,orgp,0,Проекты маршрутов Мельникова,3,bus,0,1,0
3832,orgp,199,"СТАНЦИЯ МЕТРО ""КРЕСТОВСКИЙ ОСТРОВ"" - СТАНЦИЯ МЕТРО ""КРЕСТОВСКИЙ ОСТРОВ""",3,bus,0,1,0
3853,orgp,46/,"БЕЛООСТРОВСКАЯ УЛ. - ст. метро ""Горьковская""",3,bus,0,1,0
3854,orgp,49/,Двинская ул.- Садовая ул,3,bus,0,1,0
3861,orgp,С-5,"ст.метро ""Комендантский пр.- ст. метро ""Международная""",3,bus,0,1,0
3876,orgp,52А,"А.С.. ""ПР. КУЛЬТУРЫ"" - ПЛ. МУЖЕСТВА",3,bus,0,1,0
3895,orgp,00,Проекты маршрутов. Беляева.,3,bus,0,1,0
3935,orgp,30 А,"ж/д станция"" Ржевка""-ст. метро ""Ладожская""",3,bus,0,1,0
4035,orgp,374А,"АС ""Павловск"" - г.Колпино, Заводской пр.",3,bus,0,1,0
4056,orgp,328,"Г. КОЛПИНО, ВОКЗАЛ  - СТ. МЕТРО ""РЫБАЦКОЕ""",3,bus,0,1,0
4195,orgp,198,"АС ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - СТАНЦИЯ МЕТРО ""ПАРНАС""",3,bus,0,1,0
4437,orgp,К-2 МЕГА,"Гражданский пр., д. 124 - ТК ""МЕГА Парнас""",3,bus,0,1,0
4478,orgp,56Х,Малая Балканская - ст.метро Ломоносовская,3,bus,0,1,1
4483,orgp,114Х,Счастливая ул. - ст.метро Елизаровская,3,bus,0,1,1
4618,orgp,30А,УЛ. ПОДВОЙСКОГО-РЖЕВСКАЯ ПЛ.,3,bus,0,1,0
4876,orgp,0001,"АС""Малая Балканская"" - ЗАГРЕБСКИЙ БУЛЬВАР",3,bus,0,1,0
4756,orgp,ПРОЕКТ,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Ж.-Д. СТАНЦИЯ ""СТАРЫЙ ПЕТЕРГОФ""",3,bus,0,1,0
4936,orgp,74А СП,"АС ""МАЛАЯ БАЛКАНСКАЯ УЛ.""- СТ.МЕТРО ""БУХАРЕСТСКАЯ""",3,bus,0,1,0
4998,orgp,00Е,ст. метро Елизаровская - ст. метро Ломоносовская,3,bus,0,1,0
4996,orgp,1ЧМа,"СТ.МЕТРО ""ВЫБОРГСКАЯ"" - УЛ.СПОРТИВНАЯ",3,bus,0,1,0
5001,orgp,Sh1,Ждановская наб - Городок,3,bus,0,1,0
5022,orgp,к-406,"Кронштадт, Гражданская улица - СНТ ""Красногорские Покосы""",3,bus,0,1,0
5102,orgp,4СП,АС Счастливая улица - Стадион Пингвин,3,bus,0,1,0
5103,orgp,СП003,"СТ. МЕТРО ""ЮЖНАЯ"" - РОСТОВСКАЯ УЛ. ",3,bus,0,1,0
2856,orgp,К-49,"станция метро ""Проспект Ветеранов"" (бульв. Новаторов, д. 73)-Народная ул. у пр. Большевиков",3,bus,0,1,0
3122,orgp,К-690,"Уральская ул., д. 29, ТЦ ""Лента"" -  Школьная ул. (разворотная площадка напротив д. 124",3,bus,0,1,0
5281,orgp,200Б,"АС ""КИРОВСКИЙ ЗАВОД"" - ЛЭМЗ",3,bus,0,1,0
5341,orgp,60А,"АС ""Пискарёвка"" - пл. Климова",3,bus,0,1,0
5342,orgp,201А,"А.С. ""пр. Маршала Жукова"" - ст. метро ""Проспект Ветеранов""",3,bus,0,1,0
5521,orgp,187Б,"А.С ""Счастливая - ЭКСПОФОРУМ""",3,bus,0,1,0
5541,orgp,66А,А/С Кировский завод-пл. Стачек(Студ. проект),3,bus,0,1,0
5641,orgp,К-679,"ст. метро ""Парнас""-ТЦ ""Лента""",3,bus,0,0,0
5642,orgp,к-809,"ст. метро ""Парнас""",3,bus,0,0,0
5704,orgp,Sm1,"ГМ """"ОКЕЙ"" - Яхтенный мост",3,bus,0,1,0
5706,orgp,Sm3,"ТРК ""Меркурий"" - Яхтенный мост",3,bus,0,1,0
5742,orgp,2ЛКр,"А.С. ""СЧАСТЛИВАЯ УЛ."" - ГРАЖДАНСКАЯ УЛ.",3,bus,0,1,0
3732,orgp,14-Б,"А.С. ""КРЕСТОВСКИЙ ОСТРОВ"" - А.С. ""КРЕСТОВСКИЙ ОСТРОВ""",3,bus,1,1,0
3748,orgp,22/,улица Стасовой-Двинская улица,3,bus,0,1,0
1678,orgp,35,"КАНОНЕРСКИЙ ОСТРОВ - СТАНЦИЯ МЕТРО""НАРВСКАЯ""",3,bus,0,1,0
3791,orgp,375А,"г. Павловск, Звериницкая ул. - микрорайон ""Славянка"", Ростовская ул.",3,bus,0,1,0
3813,orgp,38Т,38Т,3,bus,0,1,0
3976,orgp,60-К,"АС ""ПР. МАРШАЛА ЖУКОВА"" - АС ""КИРОВСКИЙ ЗАВОД""",3,bus,0,1,0
4162,orgp,39э,"СТ.М. МОСКОВСКАЯ - АЭРОПОРТ ""ПУЛКОВО 1""",3,bus,0,1,0
4215,orgp,388,"АС ЗВЁЗДНАЯ УЛ. - МИКРОРАЙОН ""СЛАВЯНКА"", РОСТОВСКАЯ УЛ.",3,bus,0,1,0
4255,orgp,51А(2),"АС ""УЛ. ГРИБАКИНЫХ""- СТ. МЕТРО ""РЫБАЦКОЕ""",3,bus,0,1,0
4375,orgp,155Б,"СТ. МЕТРО ""ПР. БОЛЬШЕВИКОВ""",3,bus,1,1,0
4335,orgp,155А,"ст. метро ""Большевиков""",3,bus,1,1,0
4415,orgp,000001,АС Наличная ул. - Гостиный двор,3,bus,0,1,0
4441,orgp,К-389," Кирочная ул., д. 28, литера А, угол Мелитопольского пер.-пр. Мечникова, д. 36",3,bus,0,1,0
4477,orgp,12Х,ул. Подвойского - Рощинская ул.,3,bus,0,1,1
4486,orgp,154Х,ст.метро Старая Деревня - Камышовая ул.,3,bus,0,1,1
4556,orgp,8В,"АС ""ТРОИЦКОЕ ПОЛЕ""- СТ. МЕТРО ""ПЛ. АЛЕКСАНДРА НЕВСКОГО""",3,bus,0,1,0
4757,orgp,S1,"АЭРОПОРТ ""ПУЛКОВО"" - ПЛ.ВОССТАНИЯ",3,bus,0,1,0
5121,orgp,СП004,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ""-СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ""",3,bus,1,1,0
5141,orgp,5СП,АС Подвойского- ул. Коллонтай,3,bus,0,1,0
3075,orgp,К-149,"ст. метро ""Спортивная"", Дворец спорта ""Юбилейный"" - Крематорий",3,bus,0,1,0
5204,orgp,СП230,"СЧАСТЛИВАЯ- Ж.-Д. СТАНЦИЯ ""СЕРГИЕВО""",3,bus,0,1,0
5322,orgp,329,"А.С. ""УЛ. ГРИБАКИНЫХ"" - СЛЕДСТВЕННЫЙ ИЗОЛЯТОР",3,bus,0,1,0
5461,orgp,27сп,БЕЛОРУССКАЯ УЛ. - ТЕАТРАЛЬНАЯ ПЛ. ,3,bus,0,1,0
5701,orgp,S10,"Аэропорт ""Пулково"" - Крестовский остров",3,bus,0,1,0
5703,orgp,Sh5,Временный перрон на Спортивной ул. - Городок,3,bus,0,1,0
5741,orgp,177А,ПР. КУЛЬТУРЫ- ДЕР. НОВАЯ,3,bus,0,1,0
3863,orgp,С-3,"СТ. М. ""ПРИМОРСКАЯ"" - СТ. М. ""РЫБАЦКОЕ""",3,bus,0,1,0
3917,orgp,351А,"А.С. ""НОВЫЙ ПЕТЕРГОФ"" - Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ",3,bus,0,1,0
4435,orgp,К-1 МЕГА,"Ст. м. ""Проспект Просвещения"" - ТК ""МЕГА Парнас""",3,bus,0,1,0
4479,orgp,77Х,АС Белорусская - ст.метро Ладожская,3,bus,0,1,1
4481,orgp,93Х,АС Лахтинский разлив - пр. Культуры пр.,3,bus,0,1,1
4496,orgp,200А,АС Кировский завод - ж/д ст. Новый Петергоф,3,bus,0,1,0
4917,orgp,56А СП,"АС "" МАЛАЯ  БАЛКАНСКАЯ""- СТ.М. ""ЕЛИЗАРОВСКАЯ""",3,bus,0,1,0
4978,orgp,6ЧМ,"ПЛ. ВОССТАНИЯ - АС ""КРЕСТОВСКИЙ ОСТРОВ""",3,bus,0,1,0
4997,orgp,S4,"СТ.МЕТРО ""ВЫБОРГСКАЯ"" - АС ""КРЕСТОВСКИЙ ОСТРОВ""",3,bus,0,1,0
5005,orgp,Sh3,АПТЕКАРСКАЯ НАБ. - ГОРОДОК,3,bus,0,1,0
5081,orgp,К-210А,"ОЛЬГИНО, ""КОННОЛАХТИНСКИЙ ПР."" - Ж.Д. СТАНЦИЯ ГОРСКАЯ",3,bus,0,1,0
5122,orgp,хаха,"хаснская ул.-ст. метро ""Бухарестская""",3,bus,0,1,0
5183,orgp,К-68а,"ул. Пионерстроя, д.31 - микрорайон Ленино",3,bus,0,1,0
5421,orgp,ПРОЕКТ2,"АС ""КИРОВСКИЙ ЗАВОД"" - САДОВОДСТВО ""КИРОВЕЦ""",3,bus,0,1,0
5702,orgp,"S2""",Марсово поле - Крестовский остров,3,bus,0,1,0
6142,orgp,134Ш.,"А.С. ""Лахтинский разлив"" - А.С. ""Лахтинский разлив""(кольцевой)",3,bus,1,1,0
6162,orgp,9.,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК -СТ. МЕТРО ""ПИОНЕРСКАЯ""",3,bus,0,1,0
6243,orgp,321Ш,"г.Зеленогорск, вокзал - пос. Решетниково",3,bus,0,1,0
6303,orgp,6Кр,УЛ.МАРТЫНОВА - ФОРТ КОНСТАНТИН,3,bus,0,1,0
6306,orgp,RG,п. Лебяжье ж.-д. станция - стадион Санкт-Петербург,3,bus,0,1,0
6406,orgp,214А,УЛ.ФЁДОРА АБРАМОВА - УЛ.ФЁДОРА АБРАМОВА,3,bus,0,1,0
6427,orgp,223,МЕБЕЛЬНАЯ УЛ.- КОМЕНДАНТСКИЙ ПР.,3,bus,0,1,0
6429,orgp,235,МЕБЕЛЬНАЯ УЛ.- ЗЕМСКИЙ ПЕР.,3,bus,0,1,0
6430,orgp,219," СТ.МЕТРО ""УДЕЛЬНАЯ"" - ГЛУХАРСКАЯ УЛ.",3,bus,0,1,0
6447,orgp,67К,БАЛТИЙСКИЙ ВОКЗАЛ - КАНОНЕРСКИЙ ОСТРОВ,3,bus,0,1,0
6626,orgp,поле 1,"Станция метро ""Московская"" - соболевская дорога",3,bus,0,1,0
6646,orgp,ПОЛЕ 2,СОБОЛЕВСКАЯ ДОРОГА - АГРАРНЫЙ УНИВЕРСИТЕТ,3,bus,0,1,0
6727,orgp,399N,"п.Бугры, Шоссейная ул.-пл. Мужества",3,bus,0,1,0
6739,orgp,567N,"Автобусная станция ""Ул. Жени Егоровой"" -Елизаветинка",3,bus,0,1,0
6744,orgp,214БN,ул. Фёдора Абрамова   (кольцевой),3,bus,1,1,0
6754,orgp,173N,"Автобусная станция ""ул.Ж.Егоровой""-пос. Каменка",3,bus,0,1,0
6755,orgp,105N,ст. Пискарёвка-пл. Восстания,3,bus,0,1,0
6756,orgp,94N,"Автобусная станция""Ручьи""-Станция метро  ""Черная речка""",3,bus,0,1,0
6759,orgp,177N,"Автобусная станция""Ручьи""-Деревня Новая",3,bus,0,1,0
6767,orgp,202N,"Автобусная станция ""Ручьи"" -Глухарская ул.",3,bus,0,1,0
6769,orgp,199N,"Автобусная станция ""Ручьи"" -Северная Долина",3,bus,0,1,0
5921,orgp,000000,Проекты Бравикова,3,bus,0,1,0
5981,orgp,1МА.,"СТ. МЕТРО ""ВЫБОРГСКАЯ"" - СТ. МЕТРО ""ЛЕСНАЯ""",3,bus,0,1,0
6001,orgp,1с,ул.Звёздная - ст.м. Ломоносовская,3,bus,0,1,0
6082,orgp,214,ДЕРЕВНЯ НОВАЯ -ПР. ЭНГЕЛЬСА,3,bus,0,1,0
6222,orgp,0000000,ПРОЕКТ МИХАЙЛОВА МР,3,bus,0,1,0
6263,orgp,S11,"АЭРОПОРТ ""ПУЛКОВО-2"" - ПЛ.ВОССТАНИЯ",3,bus,0,1,0
6286,orgp,НМ 3,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - ЛАХТА",3,bus,0,1,1
6466,orgp,777сп,"Станция метро ""Автово"" - Станция метро ""Бухарестская""""",3,bus,0,1,0
6666,orgp,ВМФ.,"г. Ломоносов, вокзал - форт"" Константин""",3,bus,0,1,0
6708,orgp,2крN,"г.Кроншт.,Ленинградская пристань-форт ""Шанц""",3,bus,0,1,0
6713,orgp,101N,"Кр.,Гражданская ул.-ст. м. ""Старая Деревня""",3,bus,0,1,0
6717,orgp,99N,"Автобусная станция ""ул. Ж.Егоровой""-пос. Бугры",3,bus,0,1,0
6720,orgp,109бN,"Белоостровское шоссе-Станция метро ""Озерки""",3,bus,0,1,0
6722,orgp,84N,ж/д ст. Песочная-пос. Новосёлки,3,bus,0,1,0
6724,orgp,121N,"Автобусная станция""ул.Ж.Егоровой""-Киришкая ул.,уг.улицы ЧеркАвтобусная станцияова",3,bus,0,1,0
6726,orgp,198N,"Автобусная станция ""Ул..Ж.Егоровой""-Станция метро ""Парнас""",3,bus,0,1,0
6730,orgp,104N,"Автобусная станция ""ул. Ж. Егоровой""-ул.Ф.Абрамова, 8",3,bus,0,1,0
6732,orgp,113N,"Станция метро  ""Парнас Автобусная станция""-3-й Верхний пер., 5",3,bus,0,1,0
6735,orgp,435N,"Автобусная станция ""Ул. Жени Егоровой""-Елизаветинка",3,bus,0,1,0
6741,orgp,247N,"Станция метро ""Гражданский проспект""-Мега ""Парнас""",3,bus,0,1,0
6772,orgp,78N,пр. Науки -ул. Академика Байкова,3,bus,0,1,0
6776,orgp,258N,Мебельная ул. -Глухарская ул.,3,bus,0,1,0
6777,orgp,223N,Мебельная ул. -Комендантский пр. 71,3,bus,0,1,0
6778,orgp,166N,"ст.м ""Старая деревня""-Камышовая ул.",3,bus,0,1,0
6779,orgp,182N,Афонская ул.-Глухарская ул.,3,bus,0,1,0
6780,orgp,279N,"Мебельная ул.- станция метро ""Удельная"" ",3,bus,0,1,0
6781,orgp,45N,"Автобусная станция ""Репищева ул."" -ст. м ""Удельная""",3,bus,0,1,0
6783,orgp,122N,"ул. Репищева-ст. м ""Чёрная речка""",3,bus,0,1,0
6784,orgp,170N,Лахтинский разлив-ул. Репищева,3,bus,0,1,0
6804,orgp,152N,Наличная ул.-Наличная ул.,3,bus,0,1,0
6805,orgp,47N,ул. Кораблестроителей-Университетская наб.,3,bus,0,1,0
6814,orgp,1ЛN,"Ломоносов, вокзал-Малая Ижора",3,bus,0,1,0
6818,orgp,348N,"Ломоносов, вокзал-Птицефабрика ""Красные Зори""",3,bus,0,1,0
6820,orgp,3АЛN,"г.Ломоносов, вокзал-Ораниенбаумский пр.",3,bus,0,1,0
6821,orgp,4ЛN,"г.Ломоносов, вокзал-Биснес-парк""Мартышкино""",3,bus,0,1,0
6835,orgp,686N,г. Ломоносов -дер. Горки,3,bus,0,1,0
6839,orgp,215N,"г. Сестрорецк, ул.Володарского-г.Кронштадт, пр. Ленина",3,bus,0,1,0
6841,orgp,306N,"г.Сестрорецк, Курортная ул. -пансионат ""Дюны""",3,bus,0,1,0
6843,orgp,307N,"г.Сестрорецк, Курортная ул. -ж/д ст. Горская",3,bus,0,1,0
6844,orgp,309N,"ж/д ст. Горская-г.Сестрорецк, Курортная ул. ",3,bus,0,1,0
6845,orgp,310N,"г. Сестрорецк, 38 квартал-Санаторий ""Белые ночи""и ""Дюны""",3,bus,0,1,0
6849,orgp,494N,"ст. Белоостров-Александровское ш, садоводство ""Сады""",3,bus,0,1,0
6852,orgp,305N,"г. Зеленогорск, вокзал-Выборгского ш., 764 км ",3,bus,0,1,0
6853,orgp,318N,"г. Зеленогорск, вокзал-пос. Серово",3,bus,0,1,0
6854,orgp,319N,"г. Зеленогорск, вокзал-сан. ""Сосновая поляна""",3,bus,0,1,0
6002,orgp,10.,"А.С. Крестовский остров - ст. метро ""Выборгская""",3,bus,0,1,0
6062,orgp,сп228,"""Оккервиль"" - Метро Московская",3,bus,0,1,0
6304,orgp,7Кр,ФОРТ КОНСТАНТИН - Ж/Д СТАНЦИЯ ЛИСИЙ НОС,3,bus,0,1,0
6326,orgp,145Х,"АС ""КИРОВСКИЙ ЗАВОД"" - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
6346,orgp,101А.,"СТ. МЕТРО ""БЕГОВАЯ""- Ж/Д СТАНЦИЯ ЛИСИЙ НОС ",3,bus,0,1,0
6366,orgp,175.,"ЛОМОНОСОВ, ВОКЗАЛ - КРОНШТАДТ, ГРАЖДАНСКАЯ УЛ.",3,bus,0,1,0
6387,orgp,406.,"ЛОМОНОСОВ, ВОКЗАЛ - ФОРТ КОНСТАНТИН",3,bus,0,1,0
6446,orgp,266,УЛ. ЧЕРВОННОГО КАЗАЧЕСТВА - ПУТИЛОВСКАЯ НАБ.,3,bus,0,1,0
6506,orgp,888888,Янбаева,3,bus,0,1,0
6586,orgp,005сп,"ж.д. Сортировочная-Станция метро ""Ладожская""",3,bus,0,1,0
6606,orgp,339,"Г. ПАВЛОВСК, ВОКЗАЛ - ""ВИР"" ГОРНАЯ УЛ.",3,bus,0,1,0
6647,orgp,поле 3,"СПб, АГРАРНЫЙ УНИВЕРСИТЕТ - ГАТЧИНСКИЙ ДВОРЕЦ",3,bus,0,1,0
6686,orgp,330,"Г. КОЛПИНО, ВОКЗАЛ - СТ. МЕТРО ""ШУШАРЫ""",3,bus,0,1,0
6711,orgp,175N,"г.Ломоносов, вокзал-г.Кроншт.,Гражданск.ул.",3,bus,0,1,0
6714,orgp,101АN,"Кр.,Гражданская ул.-ст. м. ""Старая Деревня""",3,bus,0,1,0
6716,orgp,207N,"Автобусная станция ""ул. Жени Егоровой""- - г.Кронштадт, Гражданская ул.",3,bus,0,1,0
6725,orgp,167N,"Автобусная станция""ул.Жени.Егоровой""-Станция метро ""Парнас""",3,bus,0,1,0
6728,orgp,180N,"АС""ул. Жени Егоровой""-Камышовая ул.",3,bus,0,1,0
6729,orgp,194N,"ОАО""Хёнде мотор мануфактуринг рус""-Станция метро ""Комендантский пр""",3,bus,0,1,0
6731,orgp,148N,"ул.Ф.Абрамова, 8-Автобусная станция ""ул. Ж. Егоровой""",3,bus,0,1,0
6733,orgp,139N,"ст. м ""Парнас"" Автобусная станция""-Пр.Луначарского",3,bus,0,1,0
6736,orgp,436N,"Автобусная станция ""Ул. Жени Егоровой"" -ж/д ст. Грузино",3,bus,0,1,0
6737,orgp,555N,"Автобусная станция ""Ул. Жени Егоровой""-45 ка ",3,bus,0,1,0
6738,orgp,497N,"ж/д ст. Песочная-пос. ""Чёрная речка""",3,bus,0,1,0
6740,orgp,248N,"Северная Долина-Мега ""Парнас""",3,bus,0,1,0
6742,orgp,275N,"Автобусная станция ""Придорожная аллея"" -станция метро ""Василеостровская""",3,bus,0,1,0
6751,orgp,267N,Студенческая ул.-дорога в Каменку,3,bus,0,1,0
6757,orgp,250N,"Автобусная станция ""Ручьи""-нечетная сторона наб. Чёрной речки",3,bus,0,1,0
6762,orgp,224N,пр. Маршака-Ржевская пл.,3,bus,0,1,0
6771,orgp,183N,"СТ. МЕТРО ""ЛАДОЖСКАЯ"" - НОВАЯ ОХТА",3,bus,0,1,0
6773,orgp,38N,"Репищева ул. -ОАО""Климов""",3,bus,0,1,0
6774,orgp,125N,"Станция метро  ""Старая Деревня""-Станция метро  ""Старая Деревня""",3,bus,0,1,0
6785,orgp,110N,"ст.м ""Старая деревня""-мотель ""Ольгино""",3,bus,0,1,0
6786,orgp,217N,Мебельная ул. -Глухарская ул.,3,bus,0,1,0
6793,orgp,208N,"Автобусная станция ""Репищева ул."" -ст. метро ""Гражданский проспект""",3,bus,0,1,0
6795,orgp,135N,"Пр. Королева-ОАО""Климов""",3,bus,0,1,0
6796,orgp,10N,"Автобусная станция ""Крестовский остров""-Балтийский вокзал",3,bus,0,1,0
6797,orgp,14N,"Автобусная станция ""Крестовский остров""-Станция метро  ""Выборгская""",3,bus,0,1,0
6798,orgp,25N,"Автобусная станция ""Крестовский остров""-Белоостровская ул.",3,bus,0,1,0
6800,orgp,227N,"Автобусная станция ""Крестовский остров""-пр.Королева",3,bus,0,1,0
6802,orgp,42N,ул. Кораблестроителей-ул. Кораблестроителей,3,bus,0,1,0
6803,orgp,151N,Наличная ул.-Наличная ул.,3,bus,0,1,0
6806,orgp,249N,"ж/д ст.Ручьи-ст. метро ""Приморская""",3,bus,0,1,0
6807,orgp,262N,"Станция метро ""Приморская"" - Станция метро ""Технологический институт""",3,bus,0,1,0
6808,orgp,261N,Морская наб. -Морская наб. ,3,bus,0,1,0
5904,orgp,тест,тест,3,bus,0,1,0
5941,orgp,3Кр,ЛЕНИНГРАДСКАЯ ПРИСТАНЬ- КВАРТАЛ 19-Б  ,3,bus,0,1,0
